6.3818e-08,22220247.0891476
1.0056e-07,20712510.3562552
1.5638e-07,19638648.8609584
2.3642e-07,17531556.802244
3.5053e-07,14156285.3907135
5.1381e-07,11693171.1880262
7.5771e-07,11379153.3909877
1.1339e-06,11904761.904762
1.7193e-06,-59523809.5238111
2.6623e-06,-5040322.58064517
4.1578e-06,-2204585.53791886
6.4449e-06,-1193887.29703916
9.6613e-06,-896378.630333453
1.3933e-05,-728862.973760933
1.9033e-05,-1050420.16806723
2.4887e-05,1096491.22807018
3.1359e-05,292740.046838409
3.7922e-05,126968.004062976
4.4454e-05,71571.714858288
5.0605e-05,47036.6886171214
5.613e-05,34487.515519382
9.045e-08,31758130.0813008
1.2976e-07,29976019.1846523
1.9264e-07,65274151.4360313
2.8628e-07,91240875.9124093
4.2348e-07,-115207373.271891
6.2013e-07,-31969309.4629157
9.1688e-07,-10960105.21701
1.3746e-06,-4873294.34697857
2.0811e-06,-2347417.84037559
3.1856e-06,-1317175.97471022
4.8873e-06,-779544.745868412
7.3458e-06,-536135.535063264
1.0799e-05,-422297.297297298
1.5121e-05,-385208.012326656
2.0215e-05,-514403.292181072
2.6034e-05,-4807692.30769242
3.2264e-05,346740.638002776
3.8706e-05,134843.581445523
4.5017e-05,72004.6082949308
5.0991e-05,47187.6179690449
5.6416e-05,34891.8353105374
9.7531e-08,35068031.9820452
1.3407e-07,27777777.7777778
1.9774e-07,39370078.7401575
2.9324e-07,133689839.572192
4.318e-07,-8333333333.33859
6.346e-07,-40916530.2782325
9.3868e-07,-12683916.7935059
1.4077e-06,-4537205.08166968
2.1329e-06,-2172024.32667246
3.2817e-06,-1156336.7252544
5.029e-06,-703432.751828925
7.5204e-06,-507614.21319797
1.106e-05,-403877.221324717
1.5287e-05,-395569.620253163
2.045e-05,-527426.160337554
2.6262e-05,-12500000.0000001
3.2481e-05,323415.26520052
3.8878e-05,131164.742917104
4.5157e-05,72046.1095100865
5.1043e-05,47205.4380664653
5.6402e-05,34378.4378437844
9.7485e-08,34506556.2456867
1.3697e-07,36284470.2467344
2.0065e-07,46040515.6537752
2.975e-07,104602510.460251
4.3618e-07,-555555555.555579
6.404e-07,-59808612.4401902
9.4405e-07,-14880952.3809524
1.4132e-06,-5330490.40511726
2.1527e-06,-2293577.98165137
3.296e-06,-1282051.28205128
5.0533e-06,-741399.762752074
7.559e-06,-515039.142974866
1.1022e-05,-420875.420875421
1.5312e-05,-391849.529780566
2.0505e-05,-526315.789473683
2.641e-05,-15624999.9999988
3.2618e-05,327225.130890052
3.8982e-05,125754.527162978
4.52e-05,68681.3186813187
5.1133e-05,45863.1443771785
5.6525e-05,33620.2259279182
