5.0222e-08,20091617.7770634
8.0064e-08,14443353.1688717
1.2506e-07,11457378.5517874
1.8625e-07,7500750.0750075
2.7115e-07,5099959.2003264
3.9482e-07,3639010.18922853
5.8057e-07,2669514.14842499
8.7542e-07,2187035.25500831
1.3507e-06,1656726.30881378
2.1336e-06,1445086.70520231
3.375e-06,1141552.51141553
5.2064e-06,681942.171303873
7.6447e-06,341296.928327645
1.0612e-05,176056.338028169
1.3829e-05,103648.424543947
1.726e-05,66436.353972894
2.0715e-05,46877.9298706169
2.4019e-05,35653.1660011409
2.709e-05,28425.2416145537
2.9727e-05,23723.6667299298
3.1849e-05,20461.6140121133
7.8479e-08,25791808.5216135
1.0929e-07,16265452.1795706
1.5718e-07,11698642.9574169
2.2854e-07,7979572.29492499
3.3008e-07,5384449.70923972
4.765e-07,3718024.9851279
7.0258e-07,2786446.72313865
1.0571e-06,2116850.12701101
1.6307e-06,1847745.75018477
2.5569e-06,1682368.77523553
3.9341e-06,1097935.88054458
5.8597e-06,595238.095238095
8.3654e-06,296313.85563589
1.1341e-05,153940.886699507
1.4499e-05,93984.962406015
1.7811e-05,62111.801242236
2.1109e-05,44334.1017910977
2.4308e-05,34204.4055274319
2.7266e-05,27845.8453998663
2.9827e-05,23342.6704014939
3.1896e-05,20128.8244766506
8.5908e-08,43305040.7067383
1.1253e-07,20850708.9241034
1.6162e-07,12683916.7935058
2.3273e-07,7807620.23735166
3.3648e-07,5164222.26812642
4.8785e-07,3614806.2463852
7.1649e-07,2631025.04735845
1.08e-06,2144082.33276158
1.651e-06,1590330.78880407
2.5663e-06,1198465.96356663
3.9417e-06,781005.935645112
5.8703e-06,452734.516479537
8.3239e-06,242060.418280403
1.1316e-05,138045.278851463
1.4507e-05,86685.1595006935
1.7799e-05,59213.6428233065
2.1106e-05,42889.0032595643
2.4339e-05,33824.9222026789
2.7247e-05,27364.2732049037
2.9791e-05,23005.4292813104
3.1899e-05,20104.5436268597
8.5955e-08,33284516.0431368
1.1401e-07,18234865.0619985
1.6173e-07,12036591.2373616
2.3632e-07,8771929.8245614
3.3835e-07,5498130.6355839
4.8718e-07,3744196.49543208
7.1324e-07,2616978.95948917
1.0758e-06,2003205.12820513
1.6436e-06,1488981.53662895
2.5526e-06,1078981.4415192
3.9143e-06,687001.923605386
5.8182e-06,397329.942784488
8.2636e-06,224456.814508889
1.128e-05,126582.278481013
1.4384e-05,81913.499344692
1.7582e-05,54776.5118317265
2.0831e-05,40329.0853363446
2.396e-05,31709.7919837646
2.6916e-05,26205.4507337526
2.9428e-05,22202.486678508
3.1514e-05,19390.3668657411
