7.5069e-08,29954469.2068057
1.1263e-07,32341526.5200517
1.6911e-07,33112582.781457
2.5068e-07,31017369.7270472
3.6819e-07,36982248.5207101
5.3519e-07,22401433.6917564
7.7968e-07,11180679.785331
1.1549e-06,9803921.56862745
1.7151e-06,6944444.44444445
2.6127e-06,6738544.47439353
4.0444e-06,7552870.09063431
6.2355e-06,3090234.85784918
9.3824e-06,2192982.45614037
1.359e-05,1179245.28301887
1.8795e-05,609756.097560974
2.5115e-05,391849.529780564
3.2213e-05,202101.859337106
3.9891e-05,123152.709359606
4.7947e-05,82808.8771116264
5.592e-05,58072.0092915215
6.3379e-05,41722.2963951936
9.8322e-08,24980015.9872102
1.381e-07,28473804.1002278
1.9647e-07,25562372.1881391
2.8902e-07,28735632.183908
4.2131e-07,26260504.2016807
6.1231e-07,18221574.3440233
8.9407e-07,10893246.1873638
1.3233e-06,8833922.26148416
1.9746e-06,6345177.66497462
2.9958e-06,4288164.66552316
4.5666e-06,3184713.37579617
6.8795e-06,1874062.96851574
1.0207e-05,1190476.19047619
1.4472e-05,720461.095100864
1.9729e-05,481695.568400771
2.5982e-05,283125.707814269
3.2985e-05,176553.672316384
4.056e-05,107342.206955775
4.8489e-05,74582.338902148
5.6289e-05,52421.8913818411
6.3581e-05,38284.8392036754
1.0466e-07,31250000
1.4307e-07,53078556.2632697
2.0409e-07,53191489.361702
2.9511e-07,56818181.8181816
4.3177e-07,67024128.6863272
6.2849e-07,25826446.2809918
9.1897e-07,15595757.9538365
1.3526e-06,7987220.44728434
2.0178e-06,5938242.28028504
3.0655e-06,3852080.12326656
4.6736e-06,2717391.30434782
7.0279e-06,1830161.05417277
1.0441e-05,1141552.51141553
1.4655e-05,704225.352112674
1.9976e-05,425894.378194208
2.6242e-05,262881.177707677
3.3254e-05,169147.49661705
4.0784e-05,106022.052586938
4.8627e-05,72886.2973760933
5.6339e-05,51114.2915559191
6.3674e-05,38467.4565317742
1.0473e-07,25227043.3905146
1.4386e-07,32216494.8453608
2.0608e-07,35816618.9111748
2.9989e-07,42589437.8194209
4.3573e-07,41459369.8175787
6.3622e-07,33602150.5376341
9.2725e-07,19654088.0503144
1.3663e-06,10593220.338983
2.0437e-06,7267441.86046511
3.101e-06,4173622.70450751
4.7161e-06,3410641.20054567
7.0736e-06,1740947.07520892
1.0428e-05,1344086.02150538
1.4674e-05,683060.109289618
2.003e-05,418760.469011724
2.6394e-05,262329.485834207
3.3382e-05,172651.933701658
4.097e-05,112866.817155756
4.884e-05,76923.076923077
5.6584e-05,53180.1744309722
6.3961e-05,39720.3686050207
