5.8473e-08,15994881.6378759
1.0246e-07,13594344.7525829
1.7218e-07,13683634.3732896
2.761e-07,13609145.3456723
4.1969e-07,13579576.3172189
6.0985e-07,9948269.00119377
8.5096e-07,5540780.14184398
1.1667e-06,3221649.48453608
1.589e-06,2448579.82370225
2.1655e-06,2254283.13796213
2.976e-06,1488095.23809524
4.0932e-06,994826.900119381
5.6037e-06,823723.228995058
7.6174e-06,761962.816214568
9.9026e-06,560035.842293907
1.2441e-05,324254.215304799
1.5113e-05,189393.93939394
1.7773e-05,186567.164179104
2.0423e-05,104471.374843293
2.2814e-05,88715.4009936124
2.497e-05,54478.0998038788
7.1248e-08,16029751.2182611
1.1762e-07,17667844.5229682
1.9352e-07,22182786.1579414
3.0329e-07,20424836.6013072
4.5517e-07,16170763.2600259
6.5243e-07,11927480.9160305
9.0903e-07,6695232.9941082
1.2404e-06,4098360.65573771
1.6778e-06,2762430.93922652
2.2742e-06,1987281.39904611
3.1013e-06,1560549.3133583
4.3548e-06,2502502.50250251
6.0221e-06,-16025641.0256407
8.0584e-06,10504201.6806724
1.0337e-05,2336448.59813082
1.2922e-05,883392.226148408
1.5439e-05,264270.613107822
1.7739e-05,116713.35200747
2.0788e-05,96227.8675904543
2.3132e-05,65565.1717807501
2.5065e-05,47001.316036849
7.5654e-08,17137373.1834384
1.2021e-07,16469038.2081686
1.9704e-07,21331058.0204778
3.06e-07,19920318.7250996
4.5782e-07,17692852.0877566
6.6299e-07,17241379.3103448
9.2444e-07,11483693.1557189
1.2676e-06,8928571.42857143
1.7241e-06,9541984.7328244
2.3573e-06,15923566.8789808
3.2266e-06,-7440476.19047619
4.4025e-06,-3272251.30890053
6.0609e-06,-1559575.79538366
8.0649e-06,-1034340.09102193
1.0392e-05,-3289473.68421057
1.2845e-05,706214.689265536
1.4886e-05,186289.12071535
1.7997e-05,211685.012701101
2.066e-05,112968.820605513
2.2524e-05,62593.8908362544
2.4119e-05,45380.2868034126
7.5863e-08,19282684.1496336
1.2432e-07,22321428.5714285
2.0046e-07,27563395.8103639
3.118e-07,37257824.1430701
4.6436e-07,30712530.7125308
6.6919e-07,30978934.3246593
9.3304e-07,14611338.3985973
1.2763e-06,11261261.2612613
1.7328e-06,11261261.2612613
2.3647e-06,9293680.29739773
3.2039e-06,13888888.8888888
4.3275e-06,4310344.8275862
5.9224e-06,-33783783.7837832
7.6871e-06,1456876.45687646
9.8603e-06,674399.784192067
1.2256e-05,340136.054421768
1.5012e-05,236742.424242424
1.7437e-05,124378.109452736
1.8806e-05,62003.9682539682
2.025e-05,41687.5104218776
2.195e-05,34022.8633641807
