5.0633e-08,31887755.1020408
9.3081e-08,26655293.741337
1.6073e-07,21834061.1353712
2.5779e-07,13653741.1250683
3.8366e-07,6938662.22592284
5.5127e-07,4267668.14612496
7.6523e-07,2916132.04245888
1.0445e-06,2045826.51391162
1.4218e-06,1495215.31100479
1.9578e-06,1203659.12373616
2.7378e-06,1049538.2031906
3.831e-06,953470.633104501
5.2781e-06,767813.267813268
7.1088e-06,491545.418796696
9.2039e-06,357807.35651925
1.1317e-05,222419.928825623
1.2587e-05,98970.7046714172
1.4287e-05,71715.4331612163
1.683e-05,69579.7383801837
1.8361e-05,56141.9267909275
1.9726e-05,47673.531655225
6.4286e-08,35909221.4880781
1.0823e-07,26624068.1576145
1.7965e-07,18024513.3381399
2.8011e-07,10785159.6203624
4.1179e-07,5763024.4352236
5.8333e-07,3617945.00723589
8.058e-07,2421776.615325
1.0942e-06,1709986.32010944
1.4802e-06,1265182.18623482
2.0209e-06,986971.969996051
2.7863e-06,793650.793650794
3.8783e-06,524658.971668415
5.2523e-06,324759.677838399
7.0467e-06,247108.82672729
8.9585e-06,181356.546971346
1.107e-05,134989.200863931
1.3249e-05,114155.251141553
1.5231e-05,99681.0207336523
1.7031e-05,66542.4540857067
1.8776e-05,57392.1028466483
1.9671e-05,46347.793845013
6.8046e-08,32860147.2134595
1.1165e-07,29205607.4766355
1.8232e-07,16983695.6521739
2.8091e-07,9964129.13511358
4.1539e-07,5892057.50648126
5.8135e-07,3062224.39980402
7.9398e-07,1916296.182738
1.0776e-06,1315789.47368421
1.4444e-06,893814.801573115
1.9749e-06,653765.690376569
2.6953e-06,470543.948804818
3.6718e-06,342137.676200903
4.9888e-06,233187.202686317
6.641e-06,175574.127396587
8.5829e-06,138190.260350451
1.0387e-05,101708.706265256
1.2196e-05,92936.8029739777
1.4118e-05,64449.6004124774
1.5787e-05,51303.0987071619
1.7354e-05,48355.8994197292
1.8663e-05,45821.1143695015
6.6551e-08,26847079.0378007
1.1053e-07,18129079.0427846
1.7957e-07,11967448.5399713
2.7992e-07,7841907.15181931
4.134e-07,4905808.47723705
5.8213e-07,2871582.81644842
8.0385e-07,1935134.2983203
1.0917e-06,1354279.52329361
1.484e-06,1004823.1511254
2.0255e-06,737028.301886792
2.8027e-06,623130.608175474
3.8889e-06,569995.44003648
5.1634e-06,329380.764163373
6.8909e-06,313991.459432304
8.6942e-06,214389.84649687
1.0626e-05,153374.233128834
1.2658e-05,106202.209005947
1.4275e-05,79063.8836179633
1.5863e-05,84947.3326537547
1.7645e-05,95969.2898272553
1.9189e-05,90546.9032959072
